	ID	whole_task	module	simple_task	realtime_M	realtime_h	cpu	cpu_time	peak_rss_G	slurmID	raw_reads	raw_bases	clean_reads	clean_bases	effective_rate(%)	C(%)	lq_reads	host_reads	Group	cpu_hour
14	1241701167	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701167)	GENESET	PRODIGAL	23.7	0.395	99.8	39.421	0.063671875	103791	53087786	7.96	52932964	7.93	99.71	44.16	21734	133088	HG	6.32
15	1241701169	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701169)	GENESET	PRODIGAL	14.8833333333333	0.248055555555556	100	24.8055555555556	0.06298828125	103762	44462564	6.67	43913682	6.58	98.77	45.19	9770	539112	HG	3.96888888888889
16	1241701170	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701170)	GENESET	PRODIGAL	12.5166666666667	0.208611111111111	99.6	20.7776666666667	0.06591796875	103855	63809150	9.57	63395098	9.5	99.35	44.83	23116	390936	HG	3.33777777777778
17	1241701171	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701171)	GENESET	PRODIGAL	21.2833333333333	0.354722222222222	100.1	35.5076944444444	0.06357421875	103853	55091832	8.26	54881060	8.23	99.62	44.69	15740	195032	HG	5.67555555555556
18	1241701172	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701172)	GENESET	PRODIGAL	16.75	0.279166666666667	99.2	27.6933333333333	0.0677734375	103806	48451912	7.27	48420380	7.26	99.93	43.57	26118	5414	HG	4.46666666666667
19	1241701175	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701175)	GENESET	PRODIGAL	18.4833333333333	0.308055555555556	99.7	30.7131388888889	0.063671875	103845	46510450	6.98	46148584	6.92	99.22	43.16	12654	349212	HG	4.92888888888889
20	1241701178	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1241701178)	GENESET	PRODIGAL	7.21666666666667	0.120277777777778	99.9	12.01575	0.06552734375	103818	49385610	7.41	49356708	7.4	99.94	44.07	18414	10488	HG	1.92444444444444
21	1251801001	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801001)	GENESET	PRODIGAL	25.4666666666667	0.424444444444444	99.6	42.2746666666667	0.06357421875	105176	73287852	10.99	73233964	10.98	99.93	44.96	36206	17682	HG	6.79111111111111
22	1251801002	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801002)	GENESET	PRODIGAL	25.5333333333333	0.425555555555556	90.3	38.4276666666667	0.06357421875	105305	115220754	17.28	114617882	17.18	99.48	43.84	58230	544642	HG	6.80888888888889
23	1251801003	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801003)	GENESET	PRODIGAL	14.5166666666667	0.241944444444444	100.1	24.2186388888889	0.0595703125	106630	47345832	7.1	47305154	7.09	99.91	43.18	21562	19116	HG	3.87111111111111
24	1251801021	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801021)	GENESET	PRODIGAL	30.0333333333333	0.500555555555556	100.3	50.2057222222222	0.06181640625	105181	89931344	13.49	89871442	13.47	99.93	45.51	53402	6500	HG	8.00888888888889
25	1251801022	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801022)	GENESET	PRODIGAL	13.2	0.22	98.6	21.692	0.061328125	105120	40386366	6.06	40362086	6.05	99.94	43.6	15128	9152	HG	3.52
26	1251801023	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801023)	GENESET	PRODIGAL	18.0833333333333	0.301388888888889	100.3	30.2293055555556	0.06171875	105147	50009704	7.5	49914470	7.48	99.81	44.67	25452	69782	HG	4.82222222222222
27	1251801024	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801024)	GENESET	PRODIGAL	17.6666666666667	0.294444444444444	99.9	29.415	0.065625	104992	36193138	5.43	36158614	5.42	99.9	46.09	18442	16082	HG	4.71111111111111
28	1251801025	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (1251801025)	GENESET	PRODIGAL	23.6666666666667	0.394444444444444	100	39.4444444444444	0.063671875	105165	52948888	7.94	52915172	7.93	99.94	45.12	28368	5348	HG	6.31111111111111
29	L4_102_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L4_102_000M1)	GENESET	PRODIGAL	43.7333333333333	0.728888888888889	99.7	72.6702222222222	0.06669921875	105463	79363968	11.8	78573212	11.72	99	47.74	790658	98	Lou_HG	11.6622222222222
30	L4_171_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L4_171_000M1)	GENESET	PRODIGAL	37.4333333333333	0.623888888888889	99.9	62.3265	0.065625	105455	80167552	11.94	79326746	11.86	98.95	47.32	840722	84	Lou_HG	9.98222222222222
31	L4_174_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L4_174_000M1)	GENESET	PRODIGAL	39.5333333333333	0.658888888888889	100	65.8888888888889	0.06015625	105452	66485270	9.9	65770486	9.83	98.92	50.99	714706	78	Lou_HG	10.5422222222222
32	L5_022_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_022_000M1)	GENESET	PRODIGAL	32.0666666666667	0.534444444444444	99.8	53.3375555555556	0.06767578125	105457	91679878	13.6	90281856	13.46	98.48	46.18	1397876	146	Lou_HG	8.55111111111111
33	L5_038_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_038_000M1)	GENESET	PRODIGAL	36.85	0.614166666666667	100	61.4166666666667	0.063671875	105483	80346560	11.93	79176672	11.82	98.54	48.02	1169732	156	Lou_HG	9.82666666666667
34	L5_047_1096G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_047_1096G1)	GENESET	PRODIGAL	45.9666666666667	0.766111111111111	100.6	77.0707777777778	0.069921875	105511	105350914	15.63	103453088	15.45	98.2	49.82	1896474	1352	Lou_HG	12.2577777777778
35	L5_079_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_079_000M1)	GENESET	PRODIGAL	46.7666666666667	0.779444444444444	100	77.9444444444444	0.0720703125	105489	100637008	14.94	99092950	14.79	98.47	47.27	1542858	1200	Lou_HG	12.4711111111111
36	L5_079_1094G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_079_1094G1)	GENESET	PRODIGAL	31.05	0.5175	100	51.75	0.06220703125	105465	81088356	12.01	79751178	11.89	98.35	48.11	1336968	210	Lou_HG	8.28
37	L5_082_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_082_000M1)	GENESET	PRODIGAL	36.0833333333333	0.601388888888889	100	60.1388888888889	0.0658203125	105453	82974530	12.28	81020522	12.09	97.65	49.81	1948658	5350	Lou_HG	9.62222222222222
38	L5_082_1015G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_082_1015G1)	GENESET	PRODIGAL	36.8333333333333	0.613888888888889	100.4	61.6344444444445	0.06845703125	105524	96809314	14.35	95173228	14.2	98.31	45.42	1635880	206	Lou_HG	9.82222222222222
39	L5_082_1096G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_082_1096G1)	GENESET	PRODIGAL	36.5666666666667	0.609444444444444	100	60.9444444444444	0.066015625	105519	85408592	12.66	83810816	12.51	98.13	46.5	1597588	188	Lou_HG	9.75111111111111
40	L5_098_907G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_098_907G1)	GENESET	PRODIGAL	41.25	0.6875	100.1	68.81875	0.06201171875	105485	77714732	11.52	76277682	11.38	98.15	49.34	1436870	180	Lou_HG	11
41	L5_101_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_101_000M1)	GENESET	PRODIGAL	37.5	0.625	100	62.5	0.06640625	105471	94522050	14.04	93118638	13.91	98.52	45.56	1403262	150	Lou_HG	10
42	L5_102_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_102_000M1)	GENESET	PRODIGAL	39.9	0.665	100	66.5	0.06220703125	105481	84792930	12.55	83480160	12.43	98.45	45.98	1312446	324	Lou_HG	10.64
43	L5_121_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_121_000M1)	GENESET	PRODIGAL	35.4333333333333	0.590555555555556	100	59.0555555555556	0.06611328125	105476	79383838	11.68	78022702	11.56	98.29	48.26	1360140	996	Lou_HG	9.44888888888889
44	L5_144_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_144_000M1)	GENESET	PRODIGAL	38.0166666666667	0.633611111111111	100.1	63.4244722222222	0.05966796875	105487	69096426	10.21	67815912	10.09	98.15	46.59	1280342	172	Lou_HG	10.1377777777778
45	L5_144_1092G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_144_1092G1)	GENESET	PRODIGAL	35.3666666666667	0.589444444444444	100.7	59.3570555555556	0.06171875	105551	67195394	9.95	65785566	9.81	97.9	49.67	1409602	226	Lou_HG	9.43111111111111
46	L5_144_915G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_144_915G1)	GENESET	PRODIGAL	34.7666666666667	0.579444444444444	100.2	58.0603333333333	0.06220703125	105542	84562104	12.52	82778186	12.35	97.89	48.84	1783164	754	Lou_HG	9.27111111111111
47	L5_145_912G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_145_912G1)	GENESET	PRODIGAL	33.2333333333333	0.553888888888889	99.9	55.3335	0.06572265625	105461	80899664	11.97	79304196	11.82	98.03	46.29	1595032	436	Lou_HG	8.86222222222222
48	L5_162_1090G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_162_1090G1)	GENESET	PRODIGAL	36.2666666666667	0.604444444444444	100	60.4444444444444	0.06171875	105467	69721966	10.31	68112122	10.16	97.69	45.85	1606146	3698	Lou_HG	9.67111111111111
49	L5_169_000M1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_169_000M1)	GENESET	PRODIGAL	31.5333333333333	0.525555555555556	99.9	52.503	0.063671875	105459	94068276	13.95	92549736	13.81	98.39	46.4	1518288	252	Lou_HG	8.40888888888889
50	L5_169_914G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_169_914G1)	GENESET	PRODIGAL	32.6833333333333	0.544722222222222	100	54.4722222222222	0.06416015625	105499	99088722	14.69	97352422	14.53	98.25	49.14	1736030	270	Lou_HG	8.71555555555556
51	L5_187_1052G1	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (L5_187_1052G1)	GENESET	PRODIGAL	35.3	0.588333333333333	100.1	58.8921666666667	0.0662109375	105469	103500774	15.34	101748736	15.17	98.31	48.49	1749806	2232	Lou_HG	9.41333333333333
52	SRR5788019	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788019)	GENESET	PRODIGAL	1.28333333333333	0.0213888888888889	99.7	2.13247222222222	0.059375	104443	82852262	12.43	69655782	9.5	84.07	43.14	12972592	223888	Ocean	0.342222222222222
53	SRR5788051	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788051)	GENESET	PRODIGAL	2.33333333333333	0.0388888888888889	99.8	3.88111111111111	0.05087890625	104578	114506672	17.18	94584744	12.76	82.6	40.09	19789104	132824	Ocean	0.622222222222222
54	SRR5788054	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788054)	GENESET	PRODIGAL	0.15	0.0025	99.6	0.249	0.05107421875	104391	49114276	7.37	41606134	5.67	84.71	42.19	7373690	134452	Ocean	0.04
55	SRR5788072	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788072)	GENESET	PRODIGAL	1.48333333333333	0.0247222222222222	100.2	2.47716666666667	0.0486328125	104374	22199210	3.33	21744464	3.21	97.95	37.66	435944	18802	Ocean	0.395555555555556
56	SRR5788098	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788098)	GENESET	PRODIGAL	1.66666666666667	0.0277777777777778	99.7	2.76944444444444	0.050390625	104542	77140360	11.57	67406966	9.37	87.38	43.38	9654650	78744	Ocean	0.444444444444444
57	SRR5788110	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788110)	GENESET	PRODIGAL	1.51666666666667	0.0252777777777778	99.7	2.52019444444444	0.0505859375	104428	68580390	10.29	59258434	8.23	86.41	45.22	9242636	79320	Ocean	0.404444444444444
58	SRR5788132	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788132)	GENESET	PRODIGAL	2.2	0.0366666666666667	99.7	3.65566666666667	0.0513671875	104570	89515368	13.43	77386672	10.8	86.45	39.56	12005772	122924	Ocean	0.586666666666667
59	SRR5788157	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788157)	GENESET	PRODIGAL	1.96666666666667	0.0327777777777778	99.4	3.25811111111111	0.05546875	104454	59666872	8.95	53904898	7.6	90.34	43.08	5709880	52094	Ocean	0.524444444444444
60	SRR5788160	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788160)	GENESET	PRODIGAL	1.18333333333333	0.0197222222222222	99.7	1.96630555555556	0.04892578125	104561	100142828	15.02	87933526	12.33	87.81	40.57	12097036	112266	Ocean	0.315555555555556
61	SRR5788169	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788169)	GENESET	PRODIGAL	3.71666666666667	0.0619444444444444	99.8	6.18205555555556	0.05087890625	104405	44251880	6.64	38917672	5.41	87.95	44.65	5319868	14340	Ocean	0.991111111111111
62	SRR5788170	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788170)	GENESET	PRODIGAL	1.36666666666667	0.0227777777777778	99.3	2.26183333333333	0.0505859375	104396	42781050	6.42	38469224	5.42	89.92	43.84	4270380	41446	Ocean	0.364444444444444
63	SRR5788178	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788178)	GENESET	PRODIGAL	0.133333333333333	0.00222222222222222	98.5	0.218888888888889	0.04912109375	104379	41345872	6.2	36317602	5.06	87.84	44.77	4989486	38784	Ocean	0.0355555555555556
64	SRR5788201	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788201)	GENESET	PRODIGAL	5.18333333333333	0.0863888888888889	100	8.63888888888889	0.04970703125	104386	40123938	6.02	36552980	5.13	91.1	44.8	3538578	32380	Ocean	1.38222222222222
65	SRR5788251	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788251)	GENESET	PRODIGAL	0.133333333333333	0.00222222222222222	99.6	0.221333333333333	0.0484375	104384	44042824	6.61	37515452	5.18	85.18	46.29	6495312	32060	Ocean	0.0355555555555556
66	SRR5788255	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788255)	GENESET	PRODIGAL	0.0666666666666667	0.00111111111111111	99.6	0.110666666666667	0.05087890625	104436	55860230	8.38	49486482	6.9	88.59	42.22	6335388	38360	Ocean	0.0177777777777778
67	SRR5788265	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788265)	GENESET	PRODIGAL	4.56666666666667	0.0761111111111111	92.8	7.06311111111111	0.0572265625	104594	133170602	19.98	125490050	18.35	94.23	37.95	7487362	193190	Ocean	1.21777777777778
68	SRR5788272	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788272)	GENESET	PRODIGAL	3.08333333333333	0.0513888888888889	100.1	5.14402777777778	0.0513671875	104363	27545466	4.13	23862114	3.28	86.63	46.39	3655958	27394	Ocean	0.822222222222222
69	SRR5788292	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788292)	GENESET	PRODIGAL	1.78333333333333	0.0297222222222222	99.8	2.96627777777778	0.04892578125	104441	61724160	9.26	53756732	7.49	87.09	42.7	7883514	83914	Ocean	0.475555555555556
70	SRR5788307	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788307)	GENESET	PRODIGAL	6.91666666666667	0.115277777777778	98.4	11.3433333333333	0.05751953125	104589	126339976	18.95	111739564	15.59	88.44	44.35	14477136	123276	Ocean	1.84444444444444
71	SRR5788381	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788381)	GENESET	PRODIGAL	3.71666666666667	0.0619444444444444	99.8	6.18205555555556	0.05068359375	104425	54174926	8.13	47866868	6.7	88.36	45.8	6259680	48378	Ocean	0.991111111111111
72	SRR5788386	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788386)	GENESET	PRODIGAL	0.0166666666666667	0.000277777777777778	100.3	0.0278611111111111	0.04912109375	104401	48961804	7.34	42783094	5.95	87.38	42.32	6085750	92960	Ocean	0.00444444444444444
73	SRR5788404	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788404)	GENESET	PRODIGAL	1.55	0.0258333333333333	99.7	2.57558333333333	0.0486328125	104403	43774700	6.57	38895334	5.43	88.85	40.9	4847414	31952	Ocean	0.413333333333333
74	SRR5788412	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788412)	GENESET	PRODIGAL	4.38333333333333	0.0730555555555556	99.8	7.29094444444445	0.05185546875	104568	98810764	14.82	82976370	11.32	83.98	45.26	15744720	89674	Ocean	1.16888888888889
75	SRR5788437	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5788437)	GENESET	PRODIGAL	0.0166666666666667	0.000277777777777778	99.4	0.0276111111111111	0.0505859375	104343	16977872	2.55	14926992	2.07	87.92	43.38	2038846	12034	Ocean	0.00444444444444444
76	SRR5935751	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5935751)	GENESET	PRODIGAL	3.68333333333333	0.0613888888888889	99.8	6.12661111111111	0.0533203125	102974	37290890	3.45	30535114	3	81.88	43.45	6755320	456	iHMP	0.982222222222222
77	SRR5935942	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5935942)	GENESET	PRODIGAL	6.2	0.103333333333333	100	10.3333333333333	0.05966796875	102972	26832010	2.45	21535628	2.11	80.26	44.92	5279024	17358	iHMP	1.65333333333333
78	SRR5936006	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5936006)	GENESET	PRODIGAL	7.06666666666667	0.117777777777778	100.1	11.7895555555556	0.0595703125	102981	37997162	3.52	31158518	3.07	82	44.55	6838534	110	iHMP	1.88444444444444
79	SRR5936131	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5936131)	GENESET	PRODIGAL	7.73333333333333	0.128888888888889	99.8	12.8631111111111	0.0615234375	103002	54566512	5.11	45868838	4.53	84.06	44.87	8695962	1712	iHMP	2.06222222222222
80	SRR5936196	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5936196)	GENESET	PRODIGAL	5.56666666666667	0.0927777777777778	99.9	9.2685	0.06181640625	102964	34556040	3.17	27940728	2.74	80.86	44.65	6596370	18942	iHMP	1.48444444444444
81	SRR5936221	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5936221)	GENESET	PRODIGAL	7.41666666666667	0.123611111111111	100	12.3611111111111	0.05908203125	103006	54297010	5.08	45584048	4.5	83.95	44.73	8712794	168	iHMP	1.97777777777778
82	SRR5936235	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5936235)	GENESET	PRODIGAL	4.65	0.0775	100	7.75	0.05947265625	102966	28847916	2.68	24086782	2.37	83.5	43.8	4753550	7584	iHMP	1.24
83	SRR5946620	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946620)	GENESET	PRODIGAL	4.08333333333333	0.0680555555555555	99.9	6.79875	0.065625	102958	30948940	2.87	25323612	2.49	81.82	43.99	5616468	8860	iHMP	1.08888888888889
84	SRR5946645	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946645)	GENESET	PRODIGAL	5.55	0.0925	99.9	9.24075	0.06142578125	102944	15824114	1.5	13843678	1.37	87.48	48.8	1980406	30	iHMP	1.48
85	SRR5946691	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946691)	GENESET	PRODIGAL	6.1	0.101666666666667	99.7	10.1361666666667	0.06162109375	102998	46610392	4.38	39511286	3.9	84.77	44.22	7096868	2238	iHMP	1.62666666666667
86	SRR5946707	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946707)	GENESET	PRODIGAL	5.46666666666667	0.0911111111111111	99.9	9.102	0.05751953125	102970	22275938	2.02	17244584	1.68	77.41	45.18	5031266	88	iHMP	1.45777777777778
87	SRR5946794	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946794)	GENESET	PRODIGAL	3.58333333333333	0.0597222222222222	99.9	5.96625	0.06142578125	102942	15840582	1.44	12255690	1.2	77.37	46.64	3584842	50	iHMP	0.955555555555556
88	SRR5946842	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946842)	GENESET	PRODIGAL	6.63333333333333	0.110555555555556	99.5	11.0002777777778	0.0595703125	102986	28440678	2.71	25109560	2.48	88.29	44.63	3330788	330	iHMP	1.76888888888889
89	SRR5946919	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5946919)	GENESET	PRODIGAL	8.2	0.136666666666667	99.8	13.6393333333333	0.06162109375	102991	40194948	3.62	30765376	3	76.54	47.88	9429070	502	iHMP	2.18666666666667
90	SRR5947041	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5947041)	GENESET	PRODIGAL	4.31666666666667	0.0719444444444444	99.8	7.18005555555555	0.0615234375	102955	19231118	1.77	14944380	1.47	77.71	45.82	4286596	142	iHMP	1.15111111111111
91	SRR5947065	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5947065)	GENESET	PRODIGAL	6.55	0.109166666666667	100.1	10.9275833333333	0.063671875	103013	51824854	4.86	43779096	4.32	84.48	45.98	8045412	346	iHMP	1.74666666666667
92	SRR5950535	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5950535)	GENESET	PRODIGAL	3.66666666666667	0.0611111111111111	100.3	6.12944444444444	0.0595703125	102979	22263928	2	17010356	1.66	76.4	43.77	5253502	70	iHMP	0.977777777777778
93	SRR5950618	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5950618)	GENESET	PRODIGAL	8.48333333333333	0.141388888888889	100	14.1388888888889	0.0615234375	103011	42920824	4	35837476	3.53	83.5	45.58	7083168	180	iHMP	2.26222222222222
94	SRR5950662	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5950662)	GENESET	PRODIGAL	6.93333333333333	0.115555555555556	99.8	11.5324444444444	0.061328125	102996	40815652	3.79	33703372	3.32	82.57	44.85	7112220	60	iHMP	1.84888888888889
95	SRR5950780	NFCORE_METASSEMBLY:METASSEMBLY:GENESET:PRODIGAL (SRR5950780)	GENESET	PRODIGAL	6.56666666666667	0.109444444444444	99.9	10.9335	0.061328125	103000	44366978	4.14	36967628	3.64	83.32	43.87	7398832	518	iHMP	1.75111111111111
